Animal_Id,Location,Fittness,Line,harvest,Weight_initial,Weight_final,Length_initial,Length_final,weight_init_std,country
10977624,Kunduchi,Adequate,Nyamisati,Yes,49.54,,11.3,,0.15910508116177838,Africa
10977150,Kunduchi,Adequate,Nyamisati,Yes,46.01,62.9,11.2,12.6,-0.000988326787273001,Africa
10974707,Kunduchi,Adequate,Nyamisati,Yes,38.46,,10.3,,-0.3433977403893515,Africa
10975540,Kunduchi,Adequate,Nyamisati,Yes,28.03,84.0,9.5,13.0,-0.8164216058025542,Africa
10976734,Kunduchi,Adequate,Nyamisati,Yes,30.94,,9.3,,-0.6844465867850643,Africa
10977399,Kunduchi,Adequate,Nyamisati,Yes,35.26,,10.0,,-0.48852490906837837,Africa
10976654,Kunduchi,Adequate,Nyamisati,Yes,31.22,50.6,9.5,11.1,-0.6717479595256496,Africa
10977188,Kunduchi,Adequate,Nyamisati,Yes,30.62,,9.4,,-0.698959303652967,Africa
10976805,Kunduchi,Adequate,Nyamisati,Yes,34.71,,9.6,,-0.513468641185086,Africa
10977528,Kunduchi,Adequate,Nyamisati,Yes,24.67,73.2,9.0,12.5,-0.9688051329155322,Africa
10977164,Kunduchi,Adequate,Nyamisati,Yes,22.36,,8.2,,-1.0735688078057046,Africa
10976936,Kunduchi,Adequate,Nyamisati,Yes,22.92,,8.6,,-1.048171553286875,Africa
10976756,Kunduchi,Adequate,Nyamisati,Yes,21.73,,9.3,,-1.102140719139388,Africa
10975517,Kunduchi,Adequate,Nyamisati,Yes,44.03,118.8,11.2,15.3,-0.09078576240742063,Africa
10974825,Kunduchi,Adequate,Nyamisati,Yes,101.52,129.0,15.3,16.0,2.516514527391718,Africa
10975512,Kunduchi,Adequate,Nyamisati,Yes,84.97,167.9,13.6,16.7,1.7659349518798773,Africa
10975207,Kunduchi,Adequate,Nyamisati,Yes,54.08,133.7,12.2,15.5,0.3650042517251475,Africa
10975170,Kunduchi,Adequate,Nyamisati,Yes,33.45,90.3,11.1,13.0,-0.5706124638524526,Africa
10975094,Kunduchi,Adequate,Nyamisati,Yes,82.62,130.2,14.2,16.3,1.6593571873812172,Africa
10975300,Kunduchi,Adequate,Nyamisati,Yes,32.42,94.8,10.0,13.5,-0.6173252712710144,Africa
10974954,Kunduchi,Adequate,Nyamisati,Yes,63.29,141.9,13.0,17.7,0.7826983840794712,Africa
10974780,Kunduchi,Adequate,Nyamisati,Yes,48.18,163.2,11.5,17.5,0.09742603447319206,Africa
10975216,Kunduchi,Adequate,Nyamisati,Yes,86.71,123.4,14.3,15.5,1.8448478498490977,Africa
10975234,Kunduchi,Adequate,Nyamisati,Yes,45.14,115.4,11.3,15.0,-0.040444775771883275,Africa
10974787,Kunduchi,Adequate,Nyamisati,Yes,31.55,69.9,10.1,12.4,-0.6567817202556249,Africa
10975047,Kunduchi,Adequate,Nyamisati,Yes,77.8,191.5,13.3,18.0,1.440759389558433,Africa
10975015,Kunduchi,Adequate,Nyamisati,Yes,28.4,,9.8,,-0.7996412769240419,Africa
10975276,Kunduchi,Adequate,Nyamisati,Yes,26.63,72.3,9.5,12.3,-0.8799147420996285,Africa
10974870,Kunduchi,Adequate,Nyamisati,Yes,34.56,133.0,10.4,15.0,-0.5202714772169152,Africa
10974847,Kunduchi,Adequate,Nyamisati,Yes,38.03,99.7,10.4,13.5,-0.3628992036805957,Africa
10975625,Kunduchi,Adequate,Nyamisati,Yes,28.9,62.1,9.8,11.5,-0.7769651568179439,Africa
10974663,Kunduchi,Adequate,Nyamisati,Yes,19.58,51.2,8.6,11.5,-1.1996480355956092,Africa
10975072,Kunduchi,Adequate,Nyamisati,Yes,15.02,60.2,8.2,11.5,-1.4064542509632223,Africa
10975248,Kunduchi,Adequate,Nyamisati,Yes,17.55,60.2,8.3,11.5,-1.2917130832263666,Africa
10974826,Kunduchi,Adequate,Nyamisati,Yes,25.96,38.7,8.4,10.5,-0.9103007430417996,Africa
10975075,Kunduchi,Adequate,Nyamisati,Yes,26.77,68.0,9.4,12.5,-0.873565428469921,Africa
10975523,Kunduchi,Adequate,Nyamisati,Yes,16.12,52.4,8.1,11.3,-1.3565667867298068,Africa
10975126,Kunduchi,Adequate,Nyamisati,Yes,14.11,67.3,7.8,12.5,-1.4477247895563203,Africa
10975577,Kunduchi,Adequate,Nyamisati,Yes,12.97,,7.4,,-1.4994263433982238,Africa
10974865,Kunduchi,Adequate,Nyamisati,Yes,13.62,,7.5,,-1.4699473872602964,Africa
10975619,Kunduchi,Adequate,Nyamisati,Yes,57.29,89.6,12.9,14.0,0.5105849428062962,Africa
10975211,Kunduchi,Adequate,Nyamisati,Yes,49.54,109.6,11.8,15.2,0.15910508116177838,Africa
10975076,Kunduchi,Adequate,Nyamisati,Yes,72.76,,13.4,,1.2121840988889663,Africa
10975237,Kunduchi,Adequate,Nyamisati,Yes,55.18,131.4,11.9,15.2,0.414891715958563,Africa
10975327,Kunduchi,Adequate,Nyamisati,Yes,57.04,131.4,12.7,15.7,0.49924688275324725,Africa
10974979,Kunduchi,Adequate,Nyamisati,Yes,27.08,,9.9,,-0.8595062340041404,Africa
10974738,Kunduchi,Adequate,Nyamisati,Yes,46.51,127.3,11.4,15.5,0.02168779331882492,Africa
10975285,Kunduchi,Adequate,Nyamisati,Yes,24.45,58.8,9.2,12.0,-0.9787826257622154,Africa
10975035,Kunduchi,Adequate,Nyamisati,Yes,52.05,101.8,11.6,14.0,0.2729392040943899,Africa
10975568,Kunduchi,Adequate,Nyamisati,Yes,61.92,101.3,12.7,14.3,0.720565814988763,Africa
10975339,Kunduchi,Adequate,Nyamisati,Yes,33.03,78.5,10.3,13.0,-0.589660404741575,Africa
10974767,Kunduchi,Adequate,Nyamisati,Yes,32.85,67.6,10.4,13.0,-0.5978238079797702,Africa
10975282,Kunduchi,Adequate,Nyamisati,Yes,39.24,72.9,10.8,13.0,-0.3080229930238387,Africa
10975044,Kunduchi,Adequate,Nyamisati,Yes,18.72,,8.7,,-1.2386509621780977,Africa
10975459,Kunduchi,Adequate,Nyamisati,Yes,23.22,,9.5,,-1.0345658812232164,Africa
10975444,Kunduchi,Adequate,Nyamisati,Yes,29.98,72.5,10.3,12.5,-0.7279847373887723,Africa
10975230,Kunduchi,Adequate,Nyamisati,Yes,27.15,76.5,9.7,13.3,-0.8563315771892867,Africa
10974900,Kunduchi,Adequate,Nyamisati,Yes,31.38,51.1,10.2,11.5,-0.6644916010916981,Africa
10975495,Kunduchi,Adequate,Nyamisati,Yes,31.52,75.0,10.5,13.0,-0.6581422874619908,Africa
10974831,Kunduchi,Adequate,Nyamisati,Yes,26.14,79.1,9.7,13.0,-0.9021373398036043,Africa
10975601,Kunduchi,Adequate,Nyamisati,Yes,34.64,73.0,10.4,18.0,-0.5166432979999397,Africa
10975037,Kunduchi,Adequate,Nyamisati,Yes,24.0,39.0,9.3,10.5,-0.9991911338577035,Africa
10974723,Kunduchi,Adequate,Nyamisati,Yes,19.41,,8.4,,-1.2073579164316823,Africa
10975557,Kunduchi,Adequate,Nyamisati,Yes,22.35,59.2,9.4,11.6,-1.0740223302078267,Africa
10975203,Kunduchi,Adequate,Nyamisati,Yes,20.95,48.6,9.1,11.0,-1.1375154665049008,Africa
10974730,Kunduchi,Adequate,Nyamisati,Yes,16.1,36.4,8.2,10.0,-1.3574738315340507,Africa
10975030,Kunduchi,Adequate,Nyamisati,Yes,19.18,,8.4,,-1.2177889316804875,Africa
10975612,Kunduchi,Adequate,Nyamisati,Yes,14.91,38.1,7.9,10.4,-1.4114429973865636,Africa
10974705,Kunduchi,Adequate,Nyamisati,Yes,15.68,42.0,8.1,10.6,-1.3765217724231729,Africa
10975272,Kunduchi,Adequate,Nyamisati,Yes,43.69,118.3,10.7,14.6,-0.10620552407956738,Africa
10974699,Kunduchi,Adequate,Nyamisati,Yes,46.77,,10.8,,0.033479375773996074,Africa
10975176,Kunduchi,Adequate,Nyamisati,Yes,63.43,140.1,11.8,16.0,0.7890476977091787,Africa
10975564,Kunduchi,Adequate,Nyamisati,Yes,58.38,122.8,10.8,14.7,0.5600188846375899,Africa
10975385,Kunduchi,Adequate,Nyamisati,Yes,71.4,131.9,11.8,15.1,1.15050505220038,Africa
10975592,Kunduchi,Adequate,Nyamisati,Yes,39.94,175.5,9.8,18.0,-0.2762764248753018,Africa
10975116,Kunduchi,Adequate,Nyamisati,Yes,32.26,,9.3,,-0.6245816297049659,Africa
10975053,Kunduchi,Adequate,Nyamisati,Yes,30.6,,9.2,,-0.6998663484572109,Africa
10974643,Kunduchi,Adequate,Nyamisati,Yes,68.99,,12.2,,1.0412061532889874,Africa
10975217,Kunduchi,Adequate,Nyamisati,Yes,61.36,96.6,12.1,14.4,0.6951685604699334,Africa
10974983,Kunduchi,Adequate,Nyamisati,Yes,46.42,120.0,11.0,14.5,0.017606091699727464,Africa
10975504,Kunduchi,Adequate,Nyamisati,Yes,41.5,124.1,10.5,15.8,-0.20552693014427617,Africa
10974690,Kunduchi,Adequate,Nyamisati,Yes,38.39,63.5,10.6,12.0,-0.34657239720420524,Africa
10975245,Kunduchi,Adequate,Nyamisati,Yes,44.3,51.5,11.0,12.5,-0.07854065755012794,Africa
10975288,Kunduchi,Adequate,Nyamisati,Yes,40.9,79.9,10.7,12.7,-0.23273827427159374,Africa
10975151,Kunduchi,Adequate,Nyamisati,Yes,42.79,72.0,11.0,12.0,-0.14702254027054357,Africa
10975123,Kunduchi,Adequate,Nyamisati,Yes,37.64,101.8,10.4,14.0,-0.3805865773633521,Africa
10974725,Kunduchi,Adequate,Nyamisati,Yes,63.68,,13.0,,0.8003857577622276,Africa
10975258,Kunduchi,Adequate,Nyamisati,Yes,51.88,73.9,12.0,13.1,0.26522932325831683,Africa
10975194,Kunduchi,Adequate,Nyamisati,Yes,39.39,104.0,10.8,13.8,-0.3012201569920094,Africa
10975570,Kunduchi,Adequate,Nyamisati,Yes,33.7,58.1,10.4,11.6,-0.5592744037994036,Africa
10975264,Kunduchi,Adequate,Nyamisati,Yes,68.75,140.0,13.0,16.5,1.0303216156380606,Africa
10974694,Kunduchi,Adequate,Nyamisati,Yes,45.78,131.1,11.4,15.5,-0.011419342036077904,Africa
10975317,Kunduchi,Adequate,Nyamisati,Yes,39.66,51.2,10.6,12.2,-0.2889750521347167,Africa
10975073,Kunduchi,Adequate,Nyamisati,Yes,53.07,145.5,11.8,15.7,0.31919848911082976,Africa
10975368,Kunduchi,Adequate,Nyamisati,Yes,25.2,74.2,9.1,12.5,-0.9447684456030685,Africa
10975081,Kunduchi,Adequate,Nyamisati,Yes,26.31,85.8,9.3,12.6,-0.8944274589675312,Africa
10974881,Kunduchi,Adequate,Nyamisati,Yes,34.01,115.4,10.2,14.6,-0.5452152093336231,Africa
10975468,Kunduchi,Adequate,Nyamisati,Yes,85.54,,13.8,,1.7917857288008292,Africa
10975525,Kunduchi,Adequate,Nyamisati,Yes,26.67,,9.4,,-0.8781006524911406,Africa
10974764,Kunduchi,Adequate,Bwawani,Yes,31.39,84.2,10.2,13.1,-0.6640380786895762,Africa
10974698,Kunduchi,Adequate,Bwawani,Yes,56.87,169.3,12.0,17.0,0.49153700191717387,Africa
10975195,Kunduchi,Adequate,Bwawani,Yes,56.31,64.1,12.4,14.3,0.4661397473983444,Africa
10974894,Kunduchi,Adequate,Bwawani,Yes,31.77,,10.0,,-0.6468042274089418,Africa
10975610,Kunduchi,Adequate,Bwawani,Yes,20.96,37.2,8.5,10.0,-1.1370619441027787,Africa
10975278,Kunduchi,Adequate,Bwawani,Yes,59.84,,12.6,,0.6262331553473958,Africa
10975571,Kunduchi,Adequate,Bwawani,Yes,23.81,94.6,9.0,13.7,-1.0078080594980208,Africa
10975196,Kunduchi,Adequate,Bwawani,Yes,46.51,112.1,11.1,14.5,0.02168779331882492,Africa
10974944,Kunduchi,Adequate,Bwawani,Yes,58.13,,12.3,,0.5486808245845408,Africa
10975001,Kunduchi,Adequate,Bwawani,Yes,22.52,,9.0,,-1.0663124493717533,Africa
10975379,Kunduchi,Adequate,Bwawani,Yes,61.17,116.2,12.6,15.0,0.6865516348296162,Africa
10974930,Kunduchi,Adequate,Bwawani,Yes,44.74,,11.5,,-0.05858567185676154,Africa
10975042,Kunduchi,Adequate,Bwawani,Yes,37.23,55.9,10.4,11.6,-0.3991809958503526,Africa
10975098,Kunduchi,Adequate,Bwawani,Yes,25.47,,9.4,,-0.9325233407457757,Africa
10974880,Kunduchi,Adequate,Bwawani,Yes,62.13,100.1,13.0,14.9,0.7300897854333243,Africa
10975370,Kunduchi,Adequate,Bwawani,Yes,31.99,92.2,9.9,13.2,-0.6368267345622588,Africa
10975305,Kunduchi,Adequate,Bwawani,Yes,18.45,51.0,8.4,11.3,-1.2508960670353906,Africa
10975501,Kunduchi,Adequate,Bwawani,Yes,22.99,,8.9,,-1.0449968964720213,Africa
10975046,Kunduchi,Adequate,Bwawani,Yes,76.35,133.2,13.6,16.0,1.3749986412507489,Africa
10974928,Kunduchi,Adequate,Bwawani,Yes,51.78,148.0,11.7,16.3,0.2606940992370972,Africa
10974746,Kunduchi,Adequate,Bwawani,Yes,93.75,122.9,14.6,15.6,2.1641276209429567,Africa
10975296,Kunduchi,Adequate,Bwawani,Yes,45.28,55.1,11.3,12.0,-0.03409546214217583,Africa
10975011,Kunduchi,Adequate,Bwawani,Yes,113.06,115.9,15.0,15.2,3.0398793794404586,Africa
10975319,Kunduchi,Adequate,Bwawani,Yes,25.12,,9.1,,-0.948396624820044,Africa
10975421,Kunduchi,Adequate,Bwawani,Yes,28.4,76.0,9.8,12.7,-0.7996412769240419,Africa
10974926,Kunduchi,Adequate,Bwawani,Yes,53.4,133.3,12.0,13.8,0.3341647283808543,Africa
10975122,Kunduchi,Adequate,Bwawani,Yes,23.05,74.7,9.2,12.5,-1.0422757620592895,Africa
10975410,Kunduchi,Adequate,Bwawani,Yes,20.09,,8.8,,-1.1765183930873893,Africa
10974668,Kunduchi,Adequate,Bwawani,Yes,20.7,,8.8,,-1.1488535265579498,Africa
10975622,Kunduchi,Adequate,Bwawani,Yes,16.05,,8.2,,-1.3597414435446604,Africa
10974907,Kunduchi,Adequate,Bwawani,Yes,127.86,163.4,15.7,17.0,3.711092534580957,Africa
10975297,Kunduchi,Adequate,Bwawani,Yes,103.63,152.0,14.7,16.0,2.6122077542394515,Africa
10975279,Kunduchi,Adequate,Bwawani,Yes,93.24,145.4,14.5,16.2,2.140997978434737,Africa
10974673,Kunduchi,Adequate,Bwawani,Yes,104.99,176.1,14.9,17.5,2.673886800928038,Africa
10975261,Kunduchi,Adequate,Bwawani,Yes,21.01,40.6,8.6,10.3,-1.134794332092169,Africa
10974636,Kunduchi,Adequate,Bwawani,Yes,24.39,40.7,9.2,10.5,-0.9815037601749471,Africa
10974901,Kunduchi,Adequate,Bwawani,Yes,30.03,99.5,9.5,14.0,-0.7257171253781625,Africa
10974659,Kunduchi,Adequate,Bwawani,Yes,33.45,62.6,10.1,12.0,-0.5706124638524526,Africa
10975457,Kunduchi,Adequate,Bwawani,Yes,20.82,46.0,8.6,10.4,-1.1434112577324862,Africa
10975113,Kunduchi,Adequate,Bwawani,Yes,34.13,71.0,10.1,12.3,-0.5397729405081595,Africa
10974840,Kunduchi,Adequate,Bwawani,Yes,28.43,53.6,9.6,11.5,-0.798280709717676,Africa
10975522,Kunduchi,Adequate,Bwawani,Yes,23.13,87.0,9.2,13.5,-1.0386475828423138,Africa
10975106,Kunduchi,Adequate,Bwawani,Yes,22.81,45.9,9.0,10.4,-1.0531602997102165,Africa
10974638,Kunduchi,Adequate,Bwawani,Yes,10.51,,7.0,,-1.6109928543202257,Africa
10975397,Kunduchi,Adequate,Bwawani,Yes,8.44,35.6,6.4,10.0,-1.704871991559471,Africa
10975187,Kunduchi,Adequate,Bwawani,Yes,25.24,48.0,9.3,11.4,-0.9429543559945807,Africa
10974713,Kunduchi,Adequate,Bwawani,Yes,44.14,58.9,11.3,13.8,-0.08579701598407911,Africa
10975267,Kunduchi,Adequate,Bwawani,Yes,25.57,83.1,9.3,13.2,-0.9279881167245561,Africa
10975040,Kunduchi,Adequate,Bwawani,Yes,58.98,105.9,12.4,16.2,0.587230228764907,Africa
10975228,Kunduchi,Adequate,Bwawani,Yes,57.58,158.5,12.2,16.5,0.523737092467833,Africa
10975012,Kunduchi,Adequate,Bwawani,Yes,38.54,67.7,10.3,12.0,-0.33976956117237594,Africa
10974752,Kunduchi,Adequate,Bwawani,Yes,33.16,58.2,10.3,11.6,-0.5837646135139897,Africa
10975231,Kunduchi,Adequate,Bwawani,Yes,25.51,116.2,11.2,14.3,-0.9307092511372876,Africa
10974715,Kunduchi,Adequate,Bwawani,Yes,21.27,38.4,8.6,10.0,-1.123002749636998,Africa
10975290,Kunduchi,Adequate,Bwawani,Yes,46.73,63.1,11.4,13.0,0.031665286165507955,Africa
10974709,Kunduchi,Adequate,Bwawani,Yes,34.51,68.0,10.0,12.0,-0.5225390892275252,Africa
10974848,Kunduchi,Adequate,Bwawani,Yes,39.1,,10.6,,-0.31437230665354615,Africa
10975486,Kunduchi,Adequate,Bwawani,Yes,54.51,96.7,11.7,14.0,0.3845057150163917,Africa
10975061,Kunduchi,Adequate,Bwawani,Yes,35.07,64.9,10.3,12.2,-0.49714183470869544,Africa
10975202,Kunduchi,Adequate,Bwawani,Yes,66.3,150.2,12.9,17.0,0.9192086271181807,Africa
10975346,Kunduchi,Adequate,Bwawani,Yes,35.76,63.0,10.3,11.8,-0.46584878896228044,Africa
10974739,Kunduchi,Adequate,Bwawani,Yes,24.77,64.4,9.1,12.0,-0.9642699088943127,Africa
10975347,Kunduchi,Adequate,Bwawani,Yes,21.21,60.0,8.3,11.3,-1.12572388404973,Africa
10974813,Kunduchi,Adequate,Bwawani,Yes,46.56,86.6,11.4,13.0,0.02395540532943491,Africa
10975561,Kunduchi,Adequate,Bwawani,Yes,25.34,77.9,9.3,12.5,-0.938419131973361,Africa
10975070,Kunduchi,Adequate,Bwawani,Yes,45.22,133.7,11.2,16.0,-0.03681659655490768,Africa
10975425,Kunduchi,Adequate,Bwawani,Yes,20.38,71.0,8.3,12.2,-1.1633662434258525,Africa
10975017,Kunduchi,Adequate,Bwawani,Yes,37.58,64.8,10.3,12.0,-0.38330771177608397,Africa
10975394,Kunduchi,Adequate,Bwawani,Yes,39.44,53.2,11.1,13.5,-0.2989525449813997,Africa
10975590,Kunduchi,Adequate,Bwawani,Yes,30.26,96.0,9.4,13.5,-0.7152861101293574,Africa
10975627,Kunduchi,Adequate,Bwawani,Yes,22.12,39.8,8.7,11.3,-1.0844533454566316,Africa
10974913,Kunduchi,Adequate,Bwawani,Yes,21.41,30.8,9.1,11.4,-1.1166534360072908,Africa
10975006,Kunduchi,Adequate,Bwawani,Yes,51.24,70.8,11.6,12.6,0.23620388952251145,Africa
10974872,Kunduchi,Adequate,Bwawani,Yes,79.49,122.3,13.6,15.2,1.5174046755170438,Africa
10975157,Kunduchi,Adequate,Bwawani,Yes,81.72,151.0,13.3,16.5,1.6185401711902407,Africa
10974866,Kunduchi,Adequate,Bwawani,Yes,108.65,133.0,14.4,15.6,2.8398760001046752,Africa
10975492,Kunduchi,Adequate,Bwawani,Yes,100.75,122.4,14.5,15.5,2.481593302428328,Africa
10974727,Kunduchi,Adequate,Bwawani,Yes,42.02,64.4,10.7,12.2,-0.18194376523393418,Africa
10974662,Kunduchi,Adequate,Bwawani,Yes,58.1,185.4,11.8,17.5,0.5473202573781749,Africa
10975026,Kunduchi,Adequate,Bwawani,Yes,51.54,57.9,11.6,13.5,0.24980956158617007,Africa
10975602,Kunduchi,Adequate,Bwawani,Yes,33.91,103.4,9.8,14.5,-0.5497504333548429,Africa
10974911,Kunduchi,Adequate,Bwawani,Yes,49.01,137.3,11.2,15.2,0.13506839384931454,Africa
10974915,Kunduchi,Adequate,Bwawani,Yes,25.81,59.5,9.1,11.5,-0.917103579073629,Africa
10975082,Kunduchi,Adequate,Bwawani,Yes,28.65,63.3,9.2,11.8,-0.7883032168709929,Africa
10975125,Kunduchi,Adequate,Bwawani,Yes,20.19,41.3,8.4,10.1,-1.1719831690661695,Africa
10974883,Kunduchi,Adequate,Bwawani,Yes,18.28,37.0,8.2,9.6,-1.2586059478714637,Africa
10975605,Kunduchi,Adequate,Bwawani,Yes,19.48,29.0,8.3,10.1,-1.2041832596168287,Africa
10974632,Kunduchi,Adequate,Bwawani,Yes,30.75,48.9,9.9,11.8,-0.6930635124253816,Africa
10975306,Kunduchi,Adequate,Bwawani,Yes,23.03,38.1,8.8,10.2,-1.0431828068635334,Africa
10975087,Kunduchi,Adequate,Bwawani,Yes,21.12,30.8,8.6,10.3,-1.1298055856688274,Africa
10974961,Kunduchi,Adequate,Bwawani,Yes,13.51,,7.5,,-1.474936133683638,Africa
10974901,Kunduchi,Adequate,Bwawani,Yes,11.08,99.5,6.7,14.0,-1.585142077399274,Africa
10975391,Kunduchi,Adequate,Kilola,Yes,58.15,122.1,12.6,17.5,0.5495878693887846,Africa
10974686,Kunduchi,Adequate,Kilola,Yes,55.01,116.7,12.3,15.2,0.4071818351224896,Africa
10975533,Kunduchi,Adequate,Kilola,Yes,74.32,179.8,13.8,17.5,1.2829335936199913,Africa
10974791,Kunduchi,Adequate,Kilola,Yes,58.79,138.2,12.5,16.0,0.5786133031245899,Africa
10975016,Kunduchi,Adequate,Kilola,Yes,47.18,104.2,11.6,15.0,0.05207379426099622,Africa
10974941,Kunduchi,Adequate,Kilola,Yes,49.16,86.3,11.3,13.0,0.14187122988114384,Africa
10975189,Kunduchi,Adequate,Kilola,Yes,27.77,49.9,9.7,11.5,-0.8282131882577252,Africa
10975004,Kunduchi,Adequate,Kilola,Yes,42.41,62.1,11.0,12.5,-0.1642563915511781,Africa
10974785,Kunduchi,Adequate,Kilola,Yes,40.42,107.7,11.0,14.5,-0.2545073495734476,Africa
10977402,Kunduchi,Adequate,Kilola,Yes,23.81,52.6,9.1,11.5,-1.0078080594980208,Africa
10977109,Kunduchi,Adequate,Kilola,Yes,34.6,69.7,10.3,12.7,-0.5184573876084274,Africa
10976392,Kunduchi,Adequate,Kilola,Yes,33.9,,10.6,,-0.5502039557569647,Africa
10977227,Kunduchi,Adequate,Kilola,Yes,36.93,68.7,10.3,12.2,-0.4127866679140112,Africa
10977267,Kunduchi,Adequate,Kilola,Yes,22.92,65.2,9.2,13.0,-1.048171553286875,Africa
10977178,Kunduchi,Adequate,Kilola,Yes,36.4,84.1,10.4,13.5,-0.4368233552264751,Africa
10976651,Kunduchi,Adequate,Kilola,Yes,16.8,42.5,8.5,10.7,-1.3257272633855135,Africa
10977320,Kunduchi,Adequate,Kilola,Yes,15.93,45.1,7.6,10.6,-1.365183712370124,Africa
10977630,Kunduchi,Adequate,Kilola,Yes,87.83,236.5,14.5,19.1,1.8956423588867573,Africa
10977037,Kunduchi,Adequate,Kilola,Yes,66.47,,12.6,,0.926918507954254,Africa
10977628,Kunduchi,Adequate,Kilola,Yes,58.8,123.3,11.2,15.0,0.5790668255267118,Africa
10977210,Kunduchi,Adequate,Kilola,Yes,47.45,,11.1,,0.06431889911828924,Africa
10977532,Kunduchi,Adequate,Kilola,Yes,44.9,98.2,11.1,13.6,-0.051329313422810365,Africa
10977564,Kunduchi,Adequate,Kilola,Yes,31.34,66.5,10.2,12.5,-0.666305690700186,Africa
10977508,Kunduchi,Adequate,Kilola,Yes,37.1,89.2,10.1,13.2,-0.4050767870779378,Africa
10976643,Kunduchi,Adequate,Kilola,Yes,33.13,,10.2,,-0.5851251807203554,Africa
10976748,Kunduchi,Adequate,Kilola,Yes,29.12,84.3,9.9,13.0,-0.7669876639712607,Africa
10977618,Kunduchi,Adequate,Kilola,Yes,25.9,94.9,9.2,13.3,-0.9130218774545314,Africa
10977561,Kunduchi,Adequate,Kilola,Yes,31.9,66.9,10.3,12.0,-0.6409084361813564,Africa
10977439,Kunduchi,Adequate,Kilola,Yes,23.6,79.5,9.0,12.5,-1.0173320299425819,Africa
10977306,Kunduchi,Adequate,Kilola,Yes,39.31,89.4,11.0,13.3,-0.304848336208985,Africa
10977479,Kunduchi,Adequate,Kilola,Yes,35.72,93.0,10.3,13.5,-0.4676628785707682,Africa
10977466,Kunduchi,Adequate,Kilola,Yes,39.1,88.4,10.6,13.2,-0.31437230665354615,Africa
10976939,Kunduchi,Adequate,Kilola,Yes,23.63,85.6,9.1,13.5,-1.015971462736216,Africa
10977409,Kunduchi,Adequate,Kilola,Yes,37.6,105.3,10.6,14.3,-0.38240066697183994,Africa
10977517,Kunduchi,Adequate,Kilola,Yes,31.56,82.9,10.2,13.0,-0.6563281978535029,Africa
10977126,Kunduchi,Adequate,Kilola,Yes,28.25,67.7,9.4,11.8,-0.8064441129558712,Africa
10977079,Kunduchi,Adequate,Kilola,Yes,28.56,78.4,9.8,12.7,-0.7923849184900905,Africa
10977503,Kunduchi,Adequate,Kilola,Yes,28.27,65.4,9.5,12.0,-0.8055370681516273,Africa
10977418,Kunduchi,Adequate,Kilola,Yes,21.09,63.0,8.8,12.0,-1.1311661528751935,Africa
10977468,Kunduchi,Adequate,Kilola,Yes,17.5,42.3,8.4,10.5,-1.2939806952369766,Africa
10977304,Kunduchi,Adequate,Kilola,Yes,17.33,56.1,8.3,11.0,-1.30169057607305,Africa
10977574,Kunduchi,Adequate,Kilola,Yes,15.5,,8.0,,-1.3846851756613683,Africa
10977218,Kunduchi,Adequate,Kilola,Yes,14.35,43.2,7.7,10.5,-1.4368402519053933,Africa
10974879,Kunduchi,Adequate,Kilola,Yes,95.18,130.0,14.3,15.3,2.228981324446397,Africa
10977458,Kunduchi,Adequate,Kilola,Yes,104.68,228.1,14.8,18.5,2.6598276064622577,Africa
10977379,Kunduchi,Adequate,Kilola,Yes,58.02,90.1,12.0,14.0,0.5436920781611994,Africa
10977433,Kunduchi,Adequate,Kilola,Yes,28.98,,10.0,,-0.7733369776009682,Africa
10977471,Kunduchi,Adequate,Kilola,Yes,29.56,91.8,10.1,14.0,-0.7470326782778947,Africa
10976804,Kunduchi,Adequate,Kilola,Yes,47.38,115.6,11.1,14.7,0.061144242303435514,Africa
10976656,Kunduchi,Adequate,Kilola,Yes,51.46,95.6,11.8,13.5,0.24618138236919448,Africa
10977310,Kunduchi,Adequate,Kilola,Yes,37.18,112.4,10.5,15.5,-0.40144860786096226,Africa
10977376,Kunduchi,Adequate,Kilola,Yes,34.45,88.7,10.5,13.3,-0.5252602236402568,Africa
10976968,Kunduchi,Adequate,Kilola,Yes,33.23,106.7,10.2,14.3,-0.5805899566991359,Africa
10977013,Kunduchi,Adequate,Kilola,Yes,85.34,146.1,13.9,16.7,1.78271528075839,Africa
10977227,Kunduchi,Adequate,Kilola,Yes,48.52,68.7,11.3,13.2,0.11284579614533881,Africa
10977026,Kunduchi,Adequate,Kilola,Yes,31.53,66.3,9.9,12.5,-0.6576887650598687,Africa
10976971,Kunduchi,Adequate,Kilola,Yes,29.79,,9.6,,-0.7366016630290896,Africa
10977333,Kunduchi,Adequate,Kilola,Yes,38.29,99.3,10.7,14.0,-0.3511076212254249,Africa
10977049,Kunduchi,Adequate,Kilola,Yes,28.59,69.0,9.9,12.5,-0.7910243512837246,Africa
10977489,Kunduchi,Adequate,Kilola,Yes,25.64,73.8,9.2,12.8,-0.9248134599097023,Africa
10976858,Kunduchi,Adequate,Kilola,Yes,41.45,75.8,10.7,13.0,-0.20779454215488585,Africa
10977626,Kunduchi,Adequate,Kilola,Yes,19.58,46.0,8.4,11.0,-1.1996480355956092,Africa
10976741,Kunduchi,Adequate,Kilola,Yes,42.29,119.5,11.9,15.0,-0.1696986603766415,Africa
10976647,Kunduchi,Adequate,Kilola,Yes,19.9,46.2,8.6,11.0,-1.1851353187277065,Africa
